id,argument,label,set
10765,people have the right to decide what partnerships they want to enter into.,0.7215168120000001,train
10766,people have the right to decide what they can and can not do with their bodies and do not need government interfering.,0.8834292509999999,train
10767,people have the right to decide what to do with their organs. legalizing this will help reduce crime.,0.776648366,train
10768,people have the right to decide what to eat for themselves,0.658456466,train
10769,people have the right to defend themselves and their property by keeping and bearing arms,1.0,train
10770,people have the right to determine whether they are ready to die,0.780427145,train
10771,people have the right to die as they choose.  assisted suicide is an act of mercy for people in constant pain.,0.814063421,train
10772,people have the right to die on their own terms and in their own time,0.765608835,train
10773,people have the right to do what they want to their own bodies.  if having cosmetic surgery makes them feel better about themselves they should be allowed. it hurts no one.,0.8760136940000001,train
10774,people have the right to eat anything they would like.,0.529999007,train
10775,people have the right to eat what they want,0.841977702,train
10776,people have the right to enhance their body in any way they want to.,0.7911951540000001,train
10777,people have the right to express themselves.,0.63712402,train
10778,people have the right to fix their perceived flaws and raise their self esteem.,0.823802067,train
10779,people have the right to keep their private stuff,0.689933389,train
10780,people have the right to life the way they choose as long as they aren't harming anyone else.,0.862697608,train
10781,people have the right to live in the way they feel works for them as long as that lifestyle does no harm to others which polygamy doesnt,0.679156883,train
10782,people have the right to make body modifications if they are not satisfied with the way they are.,0.871854729,train
10783,people have the right to make changes to their body through surgery if they like.   it can help with depression if a person is unhappy about how a certain body part looks as well.,0.877395301,train
10784,people have the right to make their own decisions.,0.485918203,train
10785,people have the right to not vote if they don’t want to or don’t like any candidates,0.7403059759999999,train
10786,"people have the right to not vote, if they so choose",0.774080685,train
10787,people have the right to pay their employees as much as they think they are worth.,0.8743824440000001,train
10788,"people have the right to practice celibacy if they wish, law should have nothing to do with it.",0.460647605,train
10789,people have the right to profit from their ideas,0.66533273,train
10790,people have the right to protect themselves and should have the right to keep and bear arms.,1.0,train
10791,people have the right to their bodies and if they wish to die they should be able to get help to do so.,0.72272004,train
10792,people have the right to their ideas and therefore it shouldn’t be banned.,0.509978495,train
10793,"people have the right to treat themselves how they see fit. it is the right of the individual what they do with their own body, especially when they are not hurting others, which naturopathy does not.",1.0,train
10794,"people have the right to try anything to improve their health and well being , legislation should not be allowed to interfere with this.",0.856189998,train
10795,people have the right to use their bodies in any way they choose.,0.903180632,train
10796,people have the right to use their minds and exercise their creativity as they see fit.,0.417335338,train
10797,people have the right to use their talents and creativity and have rights to that.,0.447220156,train
10798,people have the right to vote. they shouldnt be forced to if they arent interested,0.8844869209999999,train
10799,people have the right to work until they want,1.0,train
10800,people have their own opinions even in a group.  by opposing collectivism we are encouraging peopl's individual rights,0.66158026,train
10801,people have their right to their own individual needs and wants and should not be force to join their lives via government policy.,1.0,train
10802,people have to toughen up and learn to  debate instead of running and hiding,0.53467154,train
10803,people have to work harder with collectivism when they are providing for  a group of people rather than just themselves.,0.470911688,train
10804,People in Guantanamo Bay haven't been given proper trials to decide if they are guilty of a crime or not.,0.7049846670000001,train
10805,people in pain and who are dying should be able to chose suicide,0.352623865,train
10806,people in pride parades dress in a provocative way that is not good for children to see out in public.,0.770565602,train
10807,people in this country have the right to say whatever they would like.,0.36810823,train
10808,"people knew when they took out the loan that they'd have to pay it back.  they should be responsible, just as other people are for mortgages and car loans.",0.781922578,train
10809,people learn a lot about animals and nature by going to the zoo,0.910893501,train
10810,people learn a lot from tv and it helps connect us to real news,0.7362558990000001,train
10811,people living with health problems or poverty may be left behind.,0.7040455990000001,train
10812,people love in many different ways and who has the right to say how many people someone can love and be with.,0.916354433,train
10813,people love to drive a lot of people would rather drive themselves or take a bus train rather than going putting their trust into a machine,0.497435716,train
10814,people love who they love so who are we to judge?,0.490900698,train
10815,people may be pressured into suicide,0.265658013,train
10816,people may easily be manipulated into being a victim of assisted suicide by relatives with alterior motives,0.912247967,train
10817,people may not realise they are committing a crime if they feel forced into it by police,0.606514584,train
10818,people may pressure someone into taking their own life,0.568126007,train
10819,people might commit a crime they would not under normal circumstances,0.867919769,train
10820,people must be able to decide what to do or not with their lives therefore assisted suicide is an alternative,0.6347386079999999,train
10821,"people need a place they feel comfortable, why take that away from them.",0.822727007,train
10822,people need a place to go when they need help. they need somewhere that is going to help them without question instead of forcing them back into the situation they are trying to get away from,0.977866047,train
10823,"people need houses, we need industry to give people a living and we need places for shopping and leisure. there is still plenty of green field land in the uk - we just need to utilize it better",0.860704568,train
10824,people need jobs and this is sometimes all they can get.,0.722821006,train
10825,people need multiple parties to chose from so they can find something closer to their own values.,1.0,train
10826,people need somewhere to live and cities are best,0.388716117,train
10827,people need space and greenery around them to thrive and be healthy.,0.6761018990000001,train
10828,people need the freedom to drive where they want by themselves.,0.520146083,train
10829,people need the resources that whaling provides in order to survive and therefore must not be banned,0.905219639,train
10830,"people need to be allowed to make their own food choices, for some people ithout thir own kitchen then fast food may be the only way they can ever get a hot meal",0.673542951,train
10831,people need to be appreciated for their individual gifts and talents.,0.8443533790000001,train
10832,people need to be compensated appropriately for their work.  abolishing intellectual property rights is outright theft from creators of original ideas.,0.944556712,train
10833,people need to be looked at and treated as individuals.,0.829485974,train
10834,people need to die on their own as this would be almost like murder.,0.515745087,train
10835,people need to grow up and realise the world is a hard place,0.617580652,train
10836,people need to have a place to turn to in case of emergency where they know they will be protected.,1.0,train
10837,people need to know how great sex is before marriage,0.49686811,train
10838,people need to learn how to follow rules so capital punishment should be allowed,0.667072977,train
10839,people need to learn how to survive in this world so no safe spaces would benefit this,0.637607854,train
10840,people need to live somewhere so we have to expand,0.7230832420000001,train
10841,people need to stop working eventually,0.355085593,train
10842,people need to understand that the money is taxed very highly,0.4962635970000001,train
10843,people of certain  backgrounds have higher crime rates and exploiting this fact leads to more arrests.,0.913643769,train
10844,People of certain groups are more likely to commit certain types of crime.,0.763017761,train
10845,"people of color, women and the poor still need affirmative action to level the playing field",0.755722352,train
10846,people of good moral character do not commit crimes even when given the opportunity to do so,0.597520939,train
10847,people of the lgbt community have a right to celebrate their lifestyle if they choose in a colourful and happy way.,0.639991744,train
10848,people often feel obligated or pressured to get married when they don't really want to.,0.349190636,train
10849,"people or companies owning the rights to certain ideas can create a closed market, where the owners of such ideas are able to set the price without the fear of competition.",0.7932797629999999,train
10850,people paying money may try to influence it's content,0.7097883209999999,train
10851,"people rights to privacy should be protected by laws, ensuring that they will have the freedom to live life the way they wish to especially when it comes to marrying whom they love",0.903847206,train
10852,people selling organs will wait for the highest bidder meaning only rich people will be able to afford the organs they desperately need.,0.767243948,train
10853,people should accept that if you have a baby you could end up with either sex,0.61408841,train
10854,people should accept the way that they look naturally. cosmetic surgery is just vanity.,0.467163593,train
10855,people should adopt children that desperately need a home instead of feeding their ego by having a child that is genetically connected to them,0.825959766,train
10856,People should be able to ask for help in ending their own life if they are living with an incurable disease.,0.955740591,train
10857,people should be able to assess the risks of eating fast food themselves,0.635053212,train
10858,people should be able to bear arms to protect themselves,0.901369965,train
10859,people should be able to celebrate how they choose,0.864859154,train
10860,people should be able to choose how they are medicated.,0.557700494,train
10861,people should be able to choose how they treat their ailments.,0.979872448,train
10862,people should be able to choose the sex of children if they want to,0.8355788409999999,train
10863,people should be able to choose what and where they want to eat.  if we ban fast food what will we ban next?  should all places be closed that serve french fries?,0.282160352,train
10864,people should be able to choose what they look like and cosmetic surgery allows this.,0.859060774,train
10865,people should be able to choose what they put into their bodies.,0.723801976,train
10866,people should be able to choose what they want to eat,0.946203295,train
10867,"people should be able to choose what they want to eat, even if it is terrible for them.",0.436988397,train
10868,people should be able to choose when they retire.,0.8651141809999999,train
10869,people should be able to chose the sex of their child,0.71424301,train
10870,"people should be able to chose the way they want to live their lives, if you prefer to become someone of the opposite sex that is your choice.",0.372792975,train
10871,people should be able to chose what they eat.,0.479069281,train
10872,people should be able to continue working if they choose,0.85635224,train
10873,people should be able to demonstrate any way they like and a parade is a demonstration.,0.711484995,train
10874,people should be able to do anything they want with their body,1.0,train
10875,people should be able to do what they want with their bodies.,0.717367585,train
10876,people should be able to do what they want with their bodies. by bringing it out in the open it will be far safer.,1.0,train
10877,people should be able to do what they want with their organs,1.0,train
10878,people should be able to do whatever they want to their body,0.799876623,train
10879,people should be able to eat what they want,0.7884255520000001,train
10880,people should be able to exploit other people inventions if they want to,0.304070655,train
10881,people should be able to express views in any way they wish;  burning flags is a way of doing this,0.543143312,train
10882,people should be able to get well without big pharma involved,0.727555554,train
10883,people should be able to go to school and better themselves without having to pay back thousands of dollars when they graduate.,0.937520844,train
10884,people should be able to guarantee income from inventions to recover development cost,0.5631273720000001,train
10885,people should be able to have a gun to protect themselves and their family,0.865024384,train
10886,people should be able to have a legal relationship with whoever they wish to.  the government has no right to pick and chose for them.,0.950645698,train
10887,people should be able to keep weapons as a form self defence to defend their property and themselves,0.832816711,train
10888,people should be able to live as they choose,0.720744576,train
10889,people should be able to live how they want celibate or not,0.433706937,train
10890,people should be able to make the choice on their own without someone telling them that they can't.,0.6157275879999999,train
10891,people should be able to make their own choices about their health as long as they aren't harming other people.,0.931826422,train
10892,people should be able to marry as many people as they want to it is a human right,0.703218035,train
10893,people should be able to marry whoever they love even if that means more than one person. they should be able to enjoy all of the social and tax benefits that are given to a marriage between two people.,1.0,train
10894,people should be able to obtain employment on their own merits rather than receiving a step up in the form of affirmative action.,1.0,train
10895,people should be able to own whatever they want and therefore it shouldn’t be abolished.,0.55593275,train
10896,people should be able to reap the fruits of their own labor. some people will put more of an effort into something and the ones who don't will be taking advantage of their hard work.,0.521183831,train
10897,people should be able to select the sex of the children so that they can balance their family the way they wish it to be.,0.85774294,train
10898,people should be able to select their sexual partners.  we could have more religious leaders if they would allow married priests and nuns.  you should not have to choose between sex and god.,0.461245078,train
10899,people should be able to speak their minds and share without being ridiculed or harassed.,0.8353767059999999,train
10900,people should be able to spend their money as they wish.,0.687645588,train
10901,people should be able to utilize new sciences as they please.,0.846368303,train
10902,people should be able to watch television for enjoyment,0.8160088440000001,train
10903,people should be able to work as long as they want to.,0.8335677,train
10904,people should be able to work as they as they feel fit to,0.5595129010000001,train
10905,"people should be able to work for as long as they want, so they can afford to live.",0.811124579,train
10906,people should be able to work for as long as they're healthy and able to do the job.,0.931626163,train
10907,people should be able to work hard and reap the benefits of their labor. with collectivism you will always have some people doing most of the work and the lazy ones will benefit from it.,1.0,train
10908,people should be able to work only until a certain age,0.574973521,train
10909,"people should be allowed the option of naturopathy as there as some proven cases of success,.",0.722400959,train
10910,people should be allowed to change their body in any way that makes them happy.,0.905677514,train
10911,people should be allowed to choose the sex of their child to help minimize the chance of genetic problems effecting one gender.,0.8747933840000001,train
10912,"people should be allowed to choose what gender their baby is, it will make them happier.",0.366748254,train
10913,people should be allowed to consume at will as they can afford. th is is the concept of a free market and society will adjust based on ability to pay for scarce resources.,0.694663996,train
10914,people should be allowed to die with dignity if they choose to.,0.8154389609999999,train
10915,people should be allowed to die with dignity instead of suffering a long painful death.,0.7852942629999999,train
10916,people should be allowed to do whatever they want with their own body and that includes selling their organs.,0.937405018,train
10917,people should be allowed to do with their bodies what they want and desire.,0.8330360379999999,train
10918,people should be allowed to eat what they want,0.5769611020000001,train
10919,people should be allowed to entrapment because it's another way to express themselves,0.722684817,train
10920,people should be allowed to explore naturopathy to  cure illnesses. the use of natural intervention is best for people and the planets ecosystem.,1.0,train
10921,people should be allowed to express their individualism,0.641190904,train
10922,people should be allowed to express themselves,0.76289915,train
10923,people should be allowed to feel safe.,0.321518006,train
10924,people should be allowed to freely associate in any way that they wish to,0.471071605,train
10925,people should be allowed to get organs from other countries by buying them if the wait list for their transplant is too long and they are at risk of dying.,0.9192974,train
10926,people should be allowed to go where they wish to live and work and inevitably they will wish to go to developed areas for greater job opportunities and amenities.,0.8034000720000001,train
10927,"people should be allowed to have safe space where they are free from harassment and hate speech, someone's right to free speech shouldn't impose on someone else's safety",0.809709144,train
10928,people should be allowed to make any decision they want to with their own bodies,0.950680672,train
10929,"People should be allowed to make their own decisions, even that those decisions contradict science and medical guidelines.",0.908845945,train
10930,people should be allowed to not vote as a way to protest the government,1.0,train
10931,people should be allowed to own a gun for hunting and protecting their family,0.839001841,train
10932,people should be allowed to participate if they wish,0.512919311,train
10933,"people should be allowed to pick the sex of their baby, only they know what's best for their child and what kind of life they'll have",0.8869975590000001,train
10934,people should be allowed to retire when they are ready,1.0,train
10935,people should be allowed to sell organs if they choose,0.8188382759999999,train
10936,people should be allowed to their own lives and to live them as they wish,0.558068814,train
10937,people should be allowed to use whatever means they choose to enhance themselves and their appearance.,0.923669573,train
10938,"People should be allowed to use whatever medicine they choose, even homeopathic.",0.634879145,train
10939,people should be allowed to use whatever treatment they want.,0.734532876,train
10940,people should be allowed to work as long as they like,0.778142362,train
10941,people should be allowed to work for as long as they want and as long as they are capable,1.0,train
10942,"people should be chosen for a job based on their job skills, not their ethnicity or race to meet a quota.",0.979490667,train
10943,people should be content with how they look and it gives out the wrong message about body image when people change how they look like this.,1.0,train
10944,people should be encouraged to individuals,0.6563265429999999,train
10945,"people should be free and open to make their own choices and if they should make any decisions that they later regret, then this will teach them important lessons for the rest of their life",0.546191181,train
10946,people should be free to celebrate their commitment as they wish.,0.632774876,train
10947,people should be free to celebrate their sexuality,0.938234106,train
10948,people should be free to choose for themselves,0.8375582540000001,train
10949,people should be free to choose the gender of their baby,0.657390649,train
10950,people should be free to choose to be celibate and to follow their faith.,0.920007982,train
10951,people should be free to choose what they want and how they want to eat.,1.0,train
10952,"people should be free to choose what they want to eat, especially when it's one of the only things they can afford or if they're homeless and can't cook fresh foods.",0.8542990490000001,train
10953,people should be free to choose whatever they want to eat.,0.724951674,train
10954,People should be free to decide what is the best medical treatment for them without the government taking options off the table.,0.722122432,train
10955,people should be free to decided what and how they want to eat,0.8271538009999999,train
10956,people should be free to do as they please.,0.882286108,train
10957,"People should be free to do what they want with other consenting adults, and so if two people want to get married the state and society should not denounce them or stand in their way.",0.8939019309999999,train
10958,people should be free to do with their bodies as they wish,0.8987588459999999,train
10959,people should be free to earn a living,0.54052833,train
10960,"people should be free to eat fast food if they want to -- their body, their choice.",0.911176578,train
10961,people should be free to eat what ever food they want,0.651038176,train
10962,people should be free to eat what they please.,0.883997329,train
10963,people should be free to enjoy their lifestyle choices in private. they should not be allowed to flaunt deviant lifestyles and mores in public places where children might be present.,0.888295685,train
10964,people should be free to express their love and commitment how they wish.,0.750357481,train
10965,people should be free to gather peacefully.,0.874729613,train
10966,people should be free to help people out of their pain by helping them commit suicide without the fear of prosecution,0.71617898,train
10967,"people should be free to improve their looks,what if for example someone has a disfigurement ?they should be able to have the option to improve themselves by changing their appearance .",0.8655675290000001,train
10968,people should be free to live how they wish,0.644514375,train
10969,people should be free to live their life as they choose,0.68112931,train
10970,people should be free to love as many people as they want,0.845594527,train
10971,people should be free to make their own choices,0.8952321809999999,train
10972,people should be free to spend their money how they choose.,0.844262732,train
10973,people should be free to support what they want,0.6808833809999999,train
10974,people should be free to use their bodies however they want,0.835093975,train
10975,"people should be free to use their bodies that way if they want to,",0.863302736,train
10976,people should be free to vote or not to vote,0.8625815170000001,train
10977,people should be free to vote or not vote.,1.0,train
10978,"people should be given a choice whether they would like to vote or not, it would be undemocratic to not give the people a choice.",1.0,train
10979,people should be judged as individuals not by their race,0.680104389,train
10980,people should be judged by their actions not how the judge feels about them,0.836037855,train
10981,people should be protected from having their ideas and other intellectual property stolen from them by big businesses.,0.744591619,train
10982,People should be rewarded for their hard work.,0.7653127820000001,train
10983,"people should choose what to do with their lives, even if it means ending it in whatever manner they choose",0.7186591509999999,train
10984,people should decide on medical treatments for themselves,0.747666505,train
10985,People should definitely be rewarded for their hard work.,0.313974133,train
10986,people should get credit for their ideas.,0.957955011,train
10987,people should get what they earn even if they already are rich,0.672272882,train
10988,people should have a choice if they want to change their facial features through surgery.,0.858501905,train
10989,"people should have a choice in what they want their government to look like, and not just a choice of two parties that might not represent them.",0.778960467,train
10990,people should have a choice of what they want to it,0.215772241,train
10991,people should have a place to go where they feel safe,0.77020812,train
10992,"people should have a right of ownership to their creations, ideas, and concepts that they created themselves.",0.97757617,train
10993,people should have a right to commit suicide in a peaceful and unharmful way to themselves and others.,1.0,train
10994,people should have a safe space to go to and be allowed to express any views they with in a safe environment,0.914991259,train
10995,people should have a say in what their children are taught.,0.702660539,train
10996,people should have access to weapons to be able to defend themselves in case of attack,0.8978804090000001,train
10997,"people should have options when in comes to their health. most people use homeopathy in conjunction with western medicines, and that should be their own decision and choice.",0.909577622,train
10998,People should have the choice and a little fast food as part of a balanced diet is not harmful.,0.8648302940000001,train
10999,people should have the choice of what sex their children are since they are the ones who have to raise them and provide for them,0.912382547,train
11000,people should have the choice to choose what they want there is enough health information available to enable people to make an informed choice,0.820698556,train
11001,people should have the choice to receive a child any way that is legal.,0.710099066,train
11002,"people should have the choice to retire when they are able or want to. if someone wants to continue working for as long as the choose, that should be their right to do so.",0.863998168,train
11003,people should have the freedom over what treatments to use on their bodies.,0.7631523659999999,train
11004,people should have the freedom to choose the gender they want their baby to be.,0.884232551,train
11005,"people should have the freedom to choose whatever relationship model they wish, there is no inherent harm in polygamy to legitimize a ban",0.976594743,train
11006,people should have the freedom to choose whatever system of treatment they feel is best,1.0,train
11007,people should have the freedom to eat what hey want.,0.835252153,train
11008,People should have the freedom to live life the way they wish to.,0.651896562,train
11009,people should have the possibility to withdraw when they deem convenient or necessary,0.636564562,train
11010,people should have the right to burn something they’ve bought if they wish to do so.,0.86352308,train
11011,people should have the right to choose how they want to do schooling,0.888747946,train
11012,"people should have the right to choose naturopathy if they wish, without state interference.",0.98617834,train
11013,people should have the right to choose the sex of their child,0.8812592579999999,train
11014,people should have the right to choose what they want to do to their body.,1.0,train
11015,people should have the right to decide at what age they can dedicate themselves to what they like most and acting can not escape this,0.386434431,train
11016,"people should have the right to decide how and when they want to die, particularly if they are suffering from a terminal illness",0.905686422,train
11017,People should have the right to defend themselves against the criminal elements of society.,0.70998669,train
11018,people should have the right to determine what can and cannot be done to their body.,1.0,train
11019,people should have the right to die if they choose.,0.7764930859999999,train
11020,people should have the right to die.  some people who are severely suffering without hope should be able to end their lives. sometimes this cannot be done without assistance.,0.53836732,train
11021,people should have the right to do anything they want to their bodies,0.626648678,train
11022,people should have the right to do what they want with something they’ve bought.,0.5157961529999999,train
11023,people should have the right to do whatever they want to their own body,0.844296189,train
11024,people should have the right to do whatever they want with their bodies.,0.771297954,train
11025,"people should have the right to do whatever they want with their own bodies, including using them to make money.",1.0,train
11026,people should have the right to do whatever they would like to with their bodies in private.,0.876810819,train
11027,people should have the right to eat what they want from where they want,0.867059073,train
11028,people should have the right to end their own lives and those who request and need help to do so should be at peace by not putting those helping at legal risk.,0.817689826,train
11029,people should have the right to end their suffering if they so choose. it can be done in a controlled and supervised way to account for any risks.,0.87573472,train
11030,people should have the right to have their own biological children in whatever way is necessary providing all parties are happy with the arrangement.,1.0,train
11031,people should have the right to live and think the way they want to in the world.   they shouldn't be viewed as if they are supposed to belong in one group.   that leads to dictatorship.,0.978651262,train
11032,people should have the right to not vote.,0.837177947,train
11033,people should have the right to own their own ideas,0.652444366,train
11034,people should have the right to protect themselves and their property against criminals.,0.8374488920000001,train
11035,people should have the right to protect themselves and to be able to hunt,0.909796394,train
11036,people should have the right to seek other treatments when they don't want to put too many drugs into their bodies,1.0,train
11037,people should have the right to spend their money on any consumption that would only harm themselves.,1.0,train
11038,people should have the right to think of others in any method they like as prejudice  is not always about race.,0.51988296,train
11039,people should have their ip rights protected from corporations that have the financial resources to steal and develop these ips.,1.0,train
11040,people should have this option if they desire it,0.470694342,train
11041,people should have to retire at a certain age so jobs become available for younger people.,0.6098376329999999,train
11042,"people should have unchecked freedom, and that should include the right to refrain from voting.",0.904850404,train
11043,people should keep arms for self defense,0.8692021740000001,train
11044,people should learn to deal with their triggers head on and to not be coddled each time they feel uncomfortable,0.7664595209999999,train
11045,people should make their own choices regarding food and occasional fast food is not a bad thing,0.703936131,train
11046,people should never be playing god.,0.4673261420000001,train
11047,people should not always be prosecuted for assisting suicide but keeping it as a criminal offence avoids vulnerable people being pressured to end their lives to avoid being a burden on others,0.432081356,train
11048,people should not be forced into retirement,0.732326851,train
11049,people should not be forced to be in uncomfortable or distasteful situations and safe spaces provide a haven from this.,0.71142645,train
11050,people should not be forced to finance something that is so controversial,0.6000838820000001,train
11051,people should not be forced to retire if they are still in good health and can still be useful for their companies.,0.982705467,train
11052,people should not be forced to retire if they don't want to.,0.422707918,train
11053,people should not be forced to retire when they cannot afford to do so. pensions and social security dont always provide enough money for retirees to survive. if someone is able and wanting to work they should,0.755586455,train
11054,people should not be forced to vote any more than they should be forced to have insurance or be fined for the lack of.,0.863998114,train
11055,people should not be forced to vote if they don't feel compelled to vote for a candidate or issue..,1.0,train
11056,"people should not be forced to vote if they dont want to, its an abuse of power",0.815136594,train
11057,people should not be judged by their race,0.570173588,train
11058,"people should not be made to vote if they soon't want to, everybody has a right to decide whether they vote or not",0.64302271,train
11059,people should not be subject to random police searches just because of the colour of their skin,0.940543245,train
11060,people should not carry weapons of war,0.883427628,train
11061,people should not have intellectual rights should be governed and attack standards,0.246787041,train
11062,People should not have to choose between raising family and providing for their families.,0.588181828,train
11063,people should not have to endure higher taxes to pay for the government's inefficiency.,1.0,train
11064,people should not have to suffer unduly and a person that assists them in ending it should not be a criminal.,1.0,train
11065,people should oppose collectivism because it doesn't allow for individual freedom of choice and stunts individual growth.,1.0,train
11066,people should participate in democracy to ensure fairness in society.,0.743597095,train
11067,people should pay for their own vocational education in the way that students pay for their own university studies.,0.8577734659999999,train
11068,people should pay for vocational education in the same way that they pay for a university education.,0.7063174459999999,train
11069,people should receive benefits for achieving higher goals and executives should also receive those compensations.,0.761651284,train
11070,people should support collectivism because people working together for a common goal is much stronger than an individual person working alone.,0.8770267970000001,train
11071,people should take more of an interest and  do their duty,0.43208064,train
11072,people should take responsibility for voting,0.5433925829999999,train
11073,people shouldn’t be allowed to play god,0.913753986,train
11074,people shouldnt be able to own things just because its their idea.,0.230451262,train
11075,people shouldn't be forced to retire at a certain age because people all have different abilities at the same age and some can definitely still work.,0.87837597,train
11076,"people shouldn't still be getting special treatment, everyone should have the same chances of a job regardless of race or gender.",1.0,train
11077,"people simply can't compete with others in the same professional setting once they reach a certain age, mandatory retirement is necessary for fair competition in a limited job market",0.887055567,train
11078,"people since time began have never had to worry about the usage of gender-neutral languages, people need to just quit being so sensitive and always try to be politically correct.",0.7470928000000001,train
11079,people sometimes don't get medical treatment that can cause further illness or harm.,0.813663948,train
11080,people spend too much time watching television at the cost of more active pursuits,1.0,train
11081,people spend years paying off student loans and many are unable to pay them off.  if they were subsidized it would help alleviate these problems.,1.0,train
11082,people suffering with no chance for recovery deserve to choose this type of death to end suffering and loss of dignity.,1.0,train
11083,"people that are ill should be able to take whatever measures they want to, in order to feel better, even if it is only mental benefits.",0.8342813509999999,train
11084,people that are terminally ill should be able to choose whether they want to have to live suffering or whether they want to end the pain.,0.790963575,train
11085,people that can not drive will be able to go wherever they want.,0.783829337,train
11086,people that can’t drive themselves around will benefit a lot from not having to wait for friends or family to take them somewhere or only take public transport when autonomous vehicles are on the roads.,0.8507669379999999,train
11087,people that chose assisted suicide are often not in the right mind to make such a big decision,0.49904566,train
11088,people that come up with intellectual property should have the right to it and not have to share it with others if they don't want to,0.78704758,train
11089,people that could have survived with proper medical attention but instead take the path of homeopathy to their detriment is a tragedy.,0.636189985,train
11090,"people that have been discriminated against should be helped to escape from those situations and affirmative action helps them to do that, so it should continue.",0.904216787,train
11091,people that have committed horrible crimes don’t deserve to be treated humanely and therefore guantanamo bay should remain open regardless of human rights violations.,0.7038124179999999,train
11092,people that live in cities have better sense of community and are more tolerant of those different than them.,0.919851757,train
11093,people that take the vow of celibacy do so willingly and the option to take the vow should remain,0.527673994,train
11094,people today are not affected  by what happened to their ancestors and do not deserve special treatment,0.973804427,train
11095,people treat only the symptoms and not the cause with homeopathy.,1.0,train
11096,people use a guise of homeschooling just to pull their children out of school.,0.542672322,train
11097,"people used to wait til marriage for sex, now people don't.",0.5435187429999999,train
11098,people using a homeopathic approach to treatment can accidentally end up overdosing on their herbal treatment and making themselves more sick.,0.602955321,train
11099,people using homeopathic remedies instead of conventional medicine are more likely to die from a serious illness.,0.909674959,train
11100,people using homeopathy are denying themselves access to scientifically proven effective treatments.,0.983621401,train
11101,people vote for one party and that is the party they want to see governing so having a multi party system does not represent the vote.,0.358750147,train
11102,people want to vote for the candidate they want to lead our country.   there shouldn't be a mixture of all parties in that campaign.   nobody would agree on anything and it would be a failed presidency.,0.860061304,train
11103,"People wanting to commit suicide need mental and emotional help, not help in carrying out their plans to end their own lives.",0.5610678179999999,train
11104,people waste so much time being zoned-out in front of the television; this leads to inaction and obesity.,0.7389333509999999,train
11105,people were given the right to carry weapons to protect themselves and to be able to hunt.  it is unfair to deny them that right.,0.545253542,train
11106,people who are against surrogacy believe that surrogacy forces the surrogate to emotionally detach herself from the baby and therefore she is unable to form a natural bond with the child,0.857179494,train
11107,people who are already dying should have the option to have someone end their life if they choose.,0.469816144,train
11108,"people who are not financially prepared for retirement may not have the means to live out a financially secure retirement, and may be forced to go back to work at an even later age.",0.738436449,train
11109,people who are old enough to vote should do their part to help the country.,0.730260472,train
11110,"People who are older are at greater risk for depression, keeping them active and engaged in society gives their lives purpose and meaning",0.798844159,train
11111,people who are suffering with terminal illnesses with no hope of cure and in immense pain should be allowed to end their suffering. it's safer and painless done in a doctor's care rather than their own devices.,0.702355112,train
11112,people who are terminally ill and don't want to suffer any more have a right to ask for help to end their lives,1.0,train
11113,people who are terminally ill and suffering greatly should have the right to end their own life if they so desire.,0.839568173,train
11114,people who are terminally ill with no hope of survival should be spared the pain and suffering of living.,0.8176672559999999,train
11115,people who are that selfish that they want to override nature may find it useful,0.406030032,train
11116,people who attempt suicide and fail can be convicted of a crime therefore a person who assists in suicide  should be charges as an accessory to the crime.,0.627459106,train
11117,people who believe that suicide is their last option need help not criminal charges.,1.0,train
11118,people who can control their diets should be able to get a quick burger when they want one,0.390055689,train
11119,people who can't afford to go to college should save their money and not be subsidized by taxpayers,0.712397106,train
11120,people who can't have babies should adopt unwanted children.,0.42924097,train
11121,people who don't want to vote and won't take it seriously should not be forced to vote because they will vote frivolously.,0.8535715509999999,train
11122,people who dont want to vote should not be forced to do so.,0.872589198,train
11123,people who fall for entrapment were going to commit crimes anyways and should be punished.,0.8687140059999999,train
11124,people who gain from vocational education in terms of  wages and  profits should pay all the costs of vocational education.,0.814164806,train
11125,people who grew up in foster homes have a high rate of incarceration,0.919778953,train
11126,"people who has some mentally illness or been abused or discriminated, having safe spaces is mandatory for our society.",0.62759013,train
11127,people who have faced incidents such as burning for them it is the only way to cure it,0.7487549520000001,train
11128,"people who have gained a lot of wisdom and experience are an asset to any company and if they are perfectly healthy and wanting to continue to share their knowledge, they should have that option.",0.979096044,train
11129,people who have mental illness should have not right to keep and bear arms,0.6864221420000001,train
11130,people who have no clue about the issues and people who are not into politics would be voting for someone they know nothing about.,0.841977702,train
11131,people who have no hope of living should have a choice to end their life,0.573606532,train
11132,people who have terminal illness or suffer from certain medical conditions should have the freedom to choose and if medical personnel helps them it shouldn't be treated as offence.,0.914389015,train
11133,people who have unique skills should be rewarded accordingly,0.7322755409999999,train
11134,people who hunt to provide for their families require guns,0.316178561,train
11135,people who intentionally commit murder deserve capital punishment depending on the severity of their crimes instead of wasting our tax dollars being fed and cared for.,0.756886948,train
11136,People who might not know they are about to commit a crime my be coerced into it by police officers using entrapment.,0.546950188,train
11137,people who need organs should be able to get them from anywhere.,0.831714658,train
11138,people who provide foster care do so because they want to provide a loving home for children,0.913805353,train
11139,people who use homeopathic treatments often delay getting legitimate medical care,1.0,train
11140,people who use naturopathic remedies have reported seeing positive results.,0.983472098,train
